City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Pune,UberAuto,DRIVER_CANCELED,2022-03-17 14:10:46 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.562227,73.80961,"155/49, Baburao Sakharam Ranvade Patil Path, Ward No. 8, Aundh Gaon, Aundh, Pune, Maharashtra 411007, India",1970-01-01 00:00:00 +0000 UTC,18.56222581863403,73.80960547924042,"155/49, Baburao Sakharam Ranvade Patil Path, Ward No. 8, Aundh Gaon, Aundh, Pune, Maharashtra 411007, India",0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-17 12:36:41 +0000 UTC,2022-03-17 12:52:52 +0000 UTC,18.552769,73.770325,"Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",2022-03-17 13:15:44 +0000 UTC,18.56077,73.81258,"Krishna Clinic,Flat No 31,Niyoshi Park 3, Sanghvi Arcade, Sanghvi Kesari Rd, opposite Bank Of Maharashtra, Sanghvi Nagar, Ward No. 8, Aundh Gaon, Aundh, Pune, Maharashtra 411007, India",4.18,94,INR
Pune,UberAuto,CANCELED,2022-03-17 09:25:10 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-17 09:21:01 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-17 09:18:53 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-17 09:16:55 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-03-17 08:52:50 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.555296,73.74957,"Lane 1, ठकसेन नगर, Sus, Pune, Maharashtra 412115, India",1970-01-01 00:00:00 +0000 UTC,18.55536162853241,73.7528749704361,"Sus Main Chowk, Taluka Mulshi, S. No. 284/2, 284/3, Sus Ln, Sus, Pune, Maharashtra 411021, India",0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-17 05:50:36 +0000 UTC,2022-03-17 05:57:27 +0000 UTC,18.552488,73.76979,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-17 06:11:55 +0000 UTC,18.541248,73.727356,"College Entrance, Maharashtra 412115, India",4.09,94,INR
Pune,,UNFULFILLED,2022-03-16 13:29:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-16 12:45:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-16 12:42:31 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.574402,73.776665,"Sai Canary, New, Road, Baner - Balewadi Rd, Balewadi Gaon, Balewadi, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.57440161705017,73.7766649723053,"Sai Canary, New, Road, Baner - Balewadi Rd, Balewadi Gaon, Balewadi, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,,UNFULFILLED,2022-03-16 12:39:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-16 12:05:27 +0000 UTC,2022-03-16 12:17:42 +0000 UTC,18.552475,73.76983,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-16 12:30:50 +0000 UTC,18.573479,73.78087,"6/5/3, Old Baner-Balewadi Rd, Laxmi Nagar, Baner, Pune, Maharashtra 411045, India",2.53,67,INR
Pune,UberAuto,COMPLETED,2022-03-16 10:12:27 +0000 UTC,2022-03-16 10:15:40 +0000 UTC,18.560625,73.81167,"5, Sanghvi Kesari Rd, Sindh Society, Ward No. 8, Sadhu Vasvani Nagar, Aundh, Pune, Maharashtra 411007, India",2022-03-16 10:32:06 +0000 UTC,18.552494,73.76976,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",3.89,90,INR
Pune,UberAuto,COMPLETED,2022-03-16 09:03:55 +0000 UTC,2022-03-16 09:08:42 +0000 UTC,18.570892,73.77499,"Park Grandeur, Balewadi High St, Balewadi, Pune, Maharashtra 411045, India",2022-03-16 09:24:52 +0000 UTC,18.560293,73.809074,"Sagar Apt, Suite 10-11,Parihar Chowk, Aundh, Sanghvi Nagar, Aundh, Pune, Maharashtra 411007, India",3.67,87,INR
Pune,UberAuto,COMPLETED,2022-03-16 08:16:21 +0000 UTC,2022-03-16 08:27:43 +0000 UTC,18.552462,73.76985,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-16 08:37:37 +0000 UTC,18.57125,73.77492,"Park Grandeur Co Op. Hsg. Soc.Ltd Balewadi High Street S.No. 5 &19, Balewadi, Pune, Maharashtra 411045, India",2.73,58.96,INR
Pune,UberAuto,COMPLETED,2022-03-15 10:11:45 +0000 UTC,2022-03-15 10:25:06 +0000 UTC,18.541302,73.72745,"College Entrance, Maharashtra 412115, India",2022-03-15 10:41:12 +0000 UTC,18.552456,73.769875,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",4.22,97.4,INR
Pune,UberAuto,CANCELED,2022-03-15 07:33:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-03-15 07:27:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.557493,73.76959,"Bitwise Terratower Bitwise, Mumbai Pune Bypass Rd, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.55750334262848,73.76972162723541,"Bitwise Terratower, Bitwise Terratower, Mumbai Pune Bypass Rd, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,,UNFULFILLED,2022-03-12 12:18:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-12 12:17:31 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-12 12:16:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-12 12:15:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-12 12:13:58 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.57745,73.757645,"Unnamed Road, National Games Park, Mahalunge, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.57741832733154,73.7576435804367,"Unnamed Road, National Games Park, Mahalunge, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-12 12:12:47 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.577585,73.75771,"S.No.4/4, Shitaladevi Nagar, National Games Park, Mahalunge, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.57747840881348,73.75766217708588,"Unnamed Road, National Games Park, Mahalunge, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-12 12:10:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.569715,73.76469,"Mhalunge - Nande Rd, National Games Park, Mahalunge, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.56970143318176,73.76471590995789,"Mhalunge - Nande Rd, National Games Park, Mahalunge, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,,UNFULFILLED,2022-03-12 12:05:45 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-12 07:32:38 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-11 04:09:43 +0000 UTC,2022-03-11 04:15:31 +0000 UTC,18.552402,73.76981,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-11 04:34:15 +0000 UTC,18.564678,73.81276,"2, Aundh Rd, Ward No. 8, Aundh Gaon, Rahatani, Pimpri-Chinchwad, Maharashtra 411017, India",3.97,101,INR
Pune,UberAuto,CANCELED,2022-03-09 06:26:52 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-09 04:02:49 +0000 UTC,2022-03-09 04:12:10 +0000 UTC,18.552439,73.76973,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-09 04:28:42 +0000 UTC,18.564610000000002,73.81247,"3, SRIRAM TOWERS, opp. CITY INTERNATIONAL SCHOOL, Ward No. 8, Aundh Gaon, Aundh, Pune, Maharashtra 411007, India",3.81,101,INR
Pune,UberAuto,COMPLETED,2022-03-08 07:18:52 +0000 UTC,2022-03-08 07:23:51 +0000 UTC,18.541368,73.72751,"College Entrance, Maharashtra 412115, India",2022-03-08 07:35:52 +0000 UTC,18.552498,73.76976,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",4.17,88,INR
Pune,UberAuto,COMPLETED,2022-03-08 05:27:38 +0000 UTC,2022-03-08 05:36:20 +0000 UTC,18.55248,73.769714,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-08 05:50:10 +0000 UTC,18.541414,73.72755,"College Entrance, Maharashtra 412115, India",4.07,87,INR
Pune,UberAuto,COMPLETED,2022-03-07 14:43:45 +0000 UTC,2022-03-07 14:46:13 +0000 UTC,18.573835,73.77563,"Wellness 360, Dasar, Balewadi Gaon, Balewadi, Pune, Maharashtra 411045, India",2022-03-07 15:00:32 +0000 UTC,18.552544,73.76981,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2.86,96,INR
Pune,,UNFULFILLED,2022-03-07 14:01:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-07 13:21:38 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-07 13:18:44 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-07 13:17:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-03-07 13:13:28 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-07 09:25:52 +0000 UTC,2022-03-07 09:31:29 +0000 UTC,18.54121,73.727325,"College Entrance, Maharashtra 412115, India",2022-03-07 09:46:17 +0000 UTC,18.55249,73.76981,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",4.15,87,INR
Pune,UberAuto,COMPLETED,2022-03-07 05:52:38 +0000 UTC,2022-03-07 06:00:54 +0000 UTC,18.552471,73.769745,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-07 06:16:38 +0000 UTC,18.541365,73.72746,"College Entrance, Maharashtra 412115, India",4.08,86,INR
Pune,UberAuto,CANCELED,2022-03-07 04:08:41 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-07 04:06:19 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-05 09:49:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-05 09:46:39 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.564674,73.78358,"Balewadi Phata, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.56466805934906,73.7835773229599,"Balewadi Phata, Baner, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-05 08:54:07 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-03-05 08:49:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-05 07:28:07 +0000 UTC,2022-03-05 07:35:11 +0000 UTC,18.552458,73.769806,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-05 07:44:01 +0000 UTC,18.565369,73.77272,"Baner Ganraj chock, HQ8F+53M, Baner, Pune, Maharashtra 411045, India",1.75,26,INR
Pune,UberAuto,CANCELED,2022-03-04 13:00:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-04 12:56:57 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-04 12:52:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-04 12:48:44 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-03-04 12:44:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-04 12:05:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-04 11:30:23 +0000 UTC,2022-03-04 11:37:11 +0000 UTC,18.552462,73.7698,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-04 11:47:08 +0000 UTC,18.564762,73.78241,"Bungalow No. 1, Balewadi Phata, Baner, Pune, Maharashtra 411045, India",2.20,37,INR
Pune,UberAuto,CANCELED,2022-03-04 11:27:29 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-03 08:27:33 +0000 UTC,2022-03-03 08:39:09 +0000 UTC,18.552383,73.76987,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-03 08:49:10 +0000 UTC,18.573353,73.77467,"2, Laxman Nagar, Baner, Pune, Maharashtra 411045, India",2.43,51,INR
Pune,UberAuto,CANCELED,2022-02-28 13:46:58 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-28 13:44:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-28 12:46:41 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.551466,73.769066,"S.No: 53/12, Regency Orion, behind Mahindra Showroom, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",1970-01-01 00:00:00 +0000 UTC,18.55146670341492,73.76906836032867,"S.No: 53/12, Regency Orion, behind Mahindra Showroom, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-28 12:44:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-28 12:35:28 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.55169,73.77056,"Baner St, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",1970-01-01 00:00:00 +0000 UTC,18.55168831348419,73.77055835723877,"Baner St, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-27 11:57:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-02-26 12:01:38 +0000 UTC,2022-02-26 12:03:30 +0000 UTC,18.575125,73.76788,"Ram Nagar, Baner, Pune, Maharashtra 411045, India",2022-02-26 12:27:50 +0000 UTC,18.542297,73.72827,"C/o,Symbiosis Center for Entrepreneurship and Innovation 3rd floor Symbiosis Institute of Technology, Maharashtra 412115, India",5.80,126.4,INR
Pune,UberAuto,CANCELED,2022-02-26 07:19:13 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-21 10:21:42 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-21 10:21:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-21 10:19:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-21 08:47:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-21 08:43:57 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,DRIVER_CANCELED,2022-02-21 08:34:11 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.551601,73.77041,"Ashirwad Apparent, SR/No 36/2, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.55244338512421,73.76984167098999,"Yash Orchid, Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",0.00,12.6,INR
Pune,UberAuto,CANCELED,2022-02-17 03:12:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,COMPLETED,2022-02-16 15:45:53 +0000 UTC,2022-02-16 15:51:34 +0000 UTC,18.552393,73.76981,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-02-16 15:59:12 +0000 UTC,18.567846,73.77084,"Block-C104, Row Houses Emirus, Laxman Nagar, Baner, Pune, Maharashtra 411045, India",1.99,92,INR
Pune,UberAuto,CANCELED,2022-02-16 15:42:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-16 15:38:16 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-16 12:11:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-15 11:41:31 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-15 11:07:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-02-11 02:51:45 +0000 UTC,2022-02-11 02:57:14 +0000 UTC,18.533163,73.86021,"Sangamvadi, Pune, Maharashtra 411006, India",2022-02-11 03:30:31 +0000 UTC,18.567867,73.77167,"1 & S-112/1, Baner Rd, Laxman Nagar, Baner, Pune, Maharashtra 411045, India",7.48,172,INR
Pune,UberAuto,CANCELED,2022-02-05 13:46:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-05 13:43:43 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-05 12:19:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-04 13:13:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-02-04 13:12:57 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-02-02 11:27:11 +0000 UTC,2022-02-02 11:29:42 +0000 UTC,18.561722,73.785385,"Baner Main Road, Shop no.1., Near Prime rose The Mall, Baner,, Baner, Pune, Maharashtra 411045, India",2022-02-02 11:38:06 +0000 UTC,18.567823,73.77088,"Emirus Apartment Block-H, Emirus Apartment, Baner Rd, behind Irani Cafe, Laxman Nagar, Baner, Pune, Maharashtra 411045, India",1.33,27,INR
Pune,UberAuto,COMPLETED,2022-02-02 10:56:14 +0000 UTC,2022-02-02 11:11:42 +0000 UTC,18.574743,73.75531,"Mahalunge, Pune, Maharashtra 411045, India",2022-02-02 11:22:02 +0000 UTC,18.561672,73.78551,"Baner, Maharashtra 411045, India",2.25,50,INR
Pune,UberAuto,CANCELED,2022-02-02 10:53:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Nagpur,UberGo,COMPLETED,2022-01-14 16:59:35 +0000 UTC,2022-01-14 17:09:29 +0000 UTC,21.106052,79.09244,"14, Bhagwan Nagar, Nagpur, Maharashtra 440027, India",2022-01-14 17:23:00 +0000 UTC,21.092808,79.06561,"Plot No 62 Rajeev Nagar, Near Somalwada, Wardha Road, Karve Nagar, Somalwada, Nagpur, Maharashtra 440025, India",3.20,125.58,INR
Nagpur,UberAuto,COMPLETED,2022-01-12 11:37:04 +0000 UTC,2022-01-12 11:41:08 +0000 UTC,21.125889,79.11648,"304, Chandrapur - Mul - Nagbhir - Nagpur Hwy, near Chaudhary Hospital, Azamshah Layout, Nagpur, Maharashtra 440024, India",2022-01-12 11:53:34 +0000 UTC,21.106009,79.09245,"14, Bhagwan Nagar, Nagpur, Maharashtra 440027, India",3.06,61.24,INR
Nagpur,UberAuto,COMPLETED,2022-01-11 13:55:07 +0000 UTC,2022-01-11 13:59:13 +0000 UTC,21.125893,79.11647,"304, Chandrapur - Mul - Nagbhir - Nagpur Hwy, near Chaudhary Hospital, Azamshah Layout, Nagpur, Maharashtra 440024, India",2022-01-11 14:13:38 +0000 UTC,21.105713,79.09231,"84/4/4, Ring Rd, Bhagwan Nagar, Nagpur, Maharashtra 440027, India",3.69,76.31,INR
Nagpur,UberAuto,COMPLETED,2022-01-11 04:33:30 +0000 UTC,2022-01-11 04:43:01 +0000 UTC,21.10561,79.092285,"84/4/4, Ring Rd, Bhagwan Nagar, Nagpur, Maharashtra 440027, India",2022-01-11 04:54:13 +0000 UTC,21.125948,79.11632,"Azamshah Layout, Nagpur, Maharashtra 440024, India",3.01,52.96,INR
Nagpur,UberAuto,COMPLETED,2022-01-08 04:04:42 +0000 UTC,2022-01-08 04:13:33 +0000 UTC,21.106041,79.09242,"14, Bhagwan Nagar, Nagpur, Maharashtra 440027, India",2022-01-08 04:25:46 +0000 UTC,21.092802,79.06559,"3, Wardha Rd, near Hotel Adi, Karve Nagar, Somalwada, Nagpur, Maharashtra 440025, India",2.74,50.59,INR
Nagpur,UberGo,CANCELED,2022-01-05 09:26:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,21.10563,79.09342,"2/10-84, Hawarapeth, Bhagwan Nagar, Nagpur, Maharashtra 440027, India",1970-01-01 00:00:00 +0000 UTC,21.10547363758087,79.09422850608826,"Hawarapeth, Bhagwan Nagar, Nagpur, Maharashtra 440027, India",0.00,0,INR
Pune,UberAuto,CANCELED,2021-12-24 13:36:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2021-12-22 14:44:23 +0000 UTC,2021-12-22 14:48:16 +0000 UTC,18.57369,73.775314,"Dasar, Baner, Pune, Maharashtra 411045, India",2021-12-22 14:53:23 +0000 UTC,18.567879,73.770805,"Block-C104, Row Houses Emirus, Laxman Nagar, Baner, Pune, Maharashtra 411045, India",0.73,26.95,INR
Pune,UberAuto,CANCELED,2021-12-22 14:42:57 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.57422,73.77648,"Dasara Chowk, Laxmi Nagar, Balewadi Gaon, Balewadi, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.57421672344208,73.77648389339447,"Dasara Chowk, Laxmi Nagar, Balewadi Gaon, Balewadi, Pune, Maharashtra 411045, India",0.00,0,INR
